frame.time_epoch,frame.len,ip.src,ip.dst,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
"1769403470.679346600","1242","57.144.196.141","192.168.0.30","443","50774",,
"1769403470.712308600","81","192.168.0.30","57.144.196.141","50774","443",,
"1769403470.712684000","97","192.168.0.30","1.1.1.1","55139","53",,
"1769403470.784788500","90","57.144.196.141","192.168.0.30","443","50774",,
"1769403470.855955300","187","1.1.1.1","192.168.0.30","53","55139",,
"1769403470.881284500","195","172.65.184.197","192.168.0.30",,,"443","53638"
"1769403470.928638900","54","192.168.0.30","172.65.184.197",,,"53638","443"
"1769403470.945736300","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403470.945894400","195","172.65.184.197","192.168.0.30",,,"443","57973"
"1769403470.959439300","687","192.168.0.30","20.40.206.232",,,"54766","443"
"1769403470.991159900","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403470.991159900","54","192.168.0.30","172.65.184.197",,,"57973","443"
"1769403471.057689700","443","20.40.206.232","192.168.0.30",,,"443","54766"
"1769403471.099712300","54","192.168.0.30","20.40.206.232",,,"54766","443"
"1769403471.766338500","86","192.168.0.30","57.144.196.192",,,"55609","443"
"1769403471.766519900","86","192.168.0.30","57.144.196.192",,,"59647","443"
"1769403471.803137500","1292","192.168.0.30","104.17.117.12","64363","443",,
"1769403471.803222200","497","192.168.0.30","104.17.117.12","64363","443",,
"1769403471.813911100","69","104.17.117.12","192.168.0.30","443","64363",,
"1769403471.818979700","69","104.17.117.12","192.168.0.30","443","64363",,
"1769403471.828020100","370","104.17.117.12","192.168.0.30","443","64363",,
"1769403471.833268600","82","57.144.196.192","192.168.0.30",,,"443","55609"
"1769403471.844974500","82","57.144.196.192","192.168.0.30",,,"443","59647"
"1769403471.860751500","87","192.168.0.30","104.17.117.12","64363","443",,
"1769403471.876709800","54","192.168.0.30","57.144.196.192",,,"55609","443"
"1769403471.892097900","54","192.168.0.30","57.144.196.192",,,"59647","443"
"1769403471.971517700","120","142.251.35.106","192.168.0.30","443","60123",,
"1769403471.971770100","76","192.168.0.30","142.251.35.106","60123","443",,
"1769403472.257834300","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403472.269160500","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403472.320508500","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403472.501709600","133","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403472.501709600","89","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403472.501768600","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403472.554589800","160","142.251.35.106","192.168.0.30","443","60123",,
"1769403472.588793800","77","192.168.0.30","142.251.35.106","60123","443",,
"1769403472.870607600","55","192.168.0.30","99.84.245.51",,,"49504","443"
"1769403472.922855100","66","99.84.245.51","192.168.0.30",,,"443","49504"
"1769403473.006107400","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403473.009744700","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403473.019555000","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403474.479437200","93","4.249.131.160","192.168.0.30",,,"443","64788"
"1769403474.479685900","54","192.168.0.30","4.249.131.160",,,"64788","443"
"1769403474.575345300","78","4.249.131.160","192.168.0.30",,,"443","64788"
"1769403474.575411300","54","192.168.0.30","4.249.131.160",,,"64788","443"
"1769403474.575809300","60","4.249.131.160","192.168.0.30",,,"443","64788"
"1769403474.946381800","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403474.958917600","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403474.959024000","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403474.969438900","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403474.973876500","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403475.470504200","60",,,,,,
"1769403475.470520300","42",,,,,,
"1769403475.963608100","687","192.168.0.30","20.40.206.232",,,"54766","443"
"1769403476.014136300","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403476.055312800","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403476.061542800","443","20.40.206.232","192.168.0.30",,,"443","54766"
"1769403476.116587600","54","192.168.0.30","20.40.206.232",,,"54766","443"
"1769403477.003225000","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.020977900","64","172.65.232.43","192.168.0.30",,,"443","54585"
"1769403477.021018200","54","192.168.0.30","172.65.232.43",,,"54585","443"
"1769403477.049029200","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403477.201175000","127","142.250.64.227","192.168.0.30",,,"443","60726"
"1769403477.201501300","54","192.168.0.30","142.250.64.227",,,"60726","443"
"1769403477.254744200","60","142.250.64.227","192.168.0.30",,,"443","60726"
"1769403477.254798600","54","192.168.0.30","142.250.64.227",,,"60726","443"
"1769403477.642705800","84","172.65.184.197","192.168.0.30",,,"443","57973"
"1769403477.643336100","84","192.168.0.30","172.65.184.197",,,"57973","443"
"1769403477.656348300","64","172.65.184.197","192.168.0.30",,,"443","57973"
"1769403477.763099100","124","192.168.0.30","57.144.197.32",,,"65457","443"
"1769403477.765670500","4340","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403477.765771500","3182","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403477.767097900","4377","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403477.780162700","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.780162700","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.781144400","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.781144400","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.781144400","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.782447700","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.782447700","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.782447700","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.840821100","126","57.144.197.32","192.168.0.30",,,"443","65457"
"1769403477.887811300","54","192.168.0.30","57.144.197.32",,,"65457","443"
"1769403477.953103200","371","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.953430700","108","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403477.953459300","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403478.005976600","197","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403478.005976600","91","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403478.005976600","89","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403478.006037500","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403478.476693600","55","192.168.0.30","172.65.232.43",,,"54585","443"
"1769403478.487204700","70","172.65.232.43","192.168.0.30",,,"443","54585"
"1769403478.948415200","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403479.001671900","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403479.085933400","66","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.162077400","66","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.162152200","54","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.162626600","571","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.244766200","2926","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.244766200","1278","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.244845700","54","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.250214200","1490","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.250214200","200","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.250253500","54","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.251325300","14414","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.332022300","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.332022300","133","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.332080200","5798","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.332300900","133","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.333123700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.333123700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.333157300","14414","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.335234300","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.335257000","5798","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.376991300","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.377025200","2926","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.409814000","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.409845200","2926","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.416972100","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.417000700","31646","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.419005300","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.419005300","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.419019600","8670","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.420081700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.420081700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.420120100","8670","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.451997600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.452029100","5798","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.486849400","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.486880600","2926","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.492182400","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.492229700","2926","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.500040200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.500040200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.500040200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.500073700","14414","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501732700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.501771300","25902","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503762600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.503805000","29836","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403479.505693400","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.505693400","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.505693400","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.507872900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.507872900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.526634000","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.533620800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.533620800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.533620800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.562270000","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.568489700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.568489700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.576736600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.576736600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.576736600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.582200800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.582200800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.582667600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.582667600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.583437800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.583437800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.583437800","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.584526900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.585966200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.585966200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.586555600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.586555600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.587183600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.587183600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.587183600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.588648900","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.590168600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.590168600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.590168600","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.591734200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403479.591734200","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403480.013290500","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403480.017204700","642","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403480.017204700","78","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403480.017285500","54","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403480.017782100","78","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403480.017982200","54","192.168.0.30","140.82.114.21",,,"53527","443"
"1769403480.024428500","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403480.024503000","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403480.037843000","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403480.037843000","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403480.080387000","120","142.251.35.106","192.168.0.30","443","60123",,
"1769403480.097865700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403480.097865700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403480.097865700","60","140.82.114.21","192.168.0.30",,,"443","53527"
"1769403480.115630000","77","192.168.0.30","142.251.35.106","60123","443",,
"1769403480.974654200","687","192.168.0.30","20.40.206.232",,,"54766","443"
"1769403481.003562000","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403481.005545000","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403481.020620400","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403481.080365200","443","20.40.206.232","192.168.0.30",,,"443","54766"
"1769403481.131451100","54","192.168.0.30","20.40.206.232",,,"54766","443"
"1769403481.420336900","55","192.168.0.30","13.249.98.46",,,"50296","443"
"1769403481.468856400","66","13.249.98.46","192.168.0.30",,,"443","50296"
"1769403481.806339900","55","192.168.0.30","52.247.36.244",,,"58031","443"
"1769403481.877549000","66","52.247.36.244","192.168.0.30",,,"443","58031"
"1769403481.952322200","98","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403481.994959200","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403481.996007500","66","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.046789100","66","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.046902600","54","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.047534500","2055","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.103641900","60","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.103641900","60","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.103641900","1446","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.103641900","679","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.103756700","54","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.104278800","118","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.104660500","936","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.155192100","239","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.178502600","288","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.178579200","54","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.179915800","534","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.251966100","84","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.251966100","107","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.251966100","60","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.252062400","54","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.252296600","87","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.252405000","54","192.168.0.30","57.144.196.141",,,"63457","443"
"1769403482.254780200","731","192.168.0.30","57.144.196.141","50774","443",,
"1769403482.302679500","66","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.307690700","66","57.144.196.141","192.168.0.30",,,"443","63457"
"1769403482.309502000","90","57.144.196.141","192.168.0.30","443","50774",,
"1769403482.335735400","77","192.168.0.30","57.144.196.141","50774","443",,
"1769403482.351902400","1146","57.144.196.141","192.168.0.30","443","50774",,
"1769403482.381966500","81","192.168.0.30","57.144.196.141","50774","443",,
"1769403482.455320500","90","57.144.196.141","192.168.0.30","443","50774",,
"1769403482.690922600","66","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.766016700","66","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.766132800","54","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.766492400","571","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.847315200","2926","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.847315200","1278","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.847450400","54","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.850541000","1490","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.850541000","200","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.850605500","54","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.851875400","6164","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.931083300","60","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.931083300","133","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.931083300","133","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.931083300","60","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403482.931169100","54","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403482.945387200","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403482.958220700","89","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403482.969799100","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.210912800","643","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403483.210912800","78","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403483.210912800","60","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403483.210991500","54","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403483.211416000","78","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403483.211551600","54","192.168.0.30","140.82.114.21",,,"63458","443"
"1769403483.292920900","60","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403483.292920900","60","140.82.114.21","192.168.0.30",,,"443","63458"
"1769403483.772583200","4340","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403483.772747200","1138","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403483.784935200","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.784935200","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.784935200","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.789638900","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.949266300","299","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.949266300","91","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.949266300","89","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.949340800","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403483.954256200","4340","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403483.954338500","1291","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403483.967065900","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.967065900","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.967065900","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.967065900","64","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403483.989281500","803","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.989281500","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.989281500","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.989281500","621","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.989408200","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403483.992053300","817","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.992053300","734","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.992053300","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.992053300","70","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.992053300","1387","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.992156200","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403483.998153000","831","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.998153000","7234","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.998153000","433","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403483.998253000","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403483.998639300","89","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403483.998725500","89","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.002002900","859","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.002002900","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.002002900","666","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.002002900","138","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.002002900","1345","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.002113600","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.003587400","873","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.003587400","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.003587400","652","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.003587400","152","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.003587400","1331","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.003650400","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.019673900","887","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.019673900","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.019673900","638","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.019673900","166","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.019673900","1317","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.019744500","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.022559800","901","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.022559800","650","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.022559800","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.022559800","154","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.022559800","1303","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.022606900","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.024715800","97","69.48.218.2","192.168.0.30",,,"443","54631"
"1769403484.041325500","915","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.041325500","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.041325500","610","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.041325500","194","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.041325500","1289","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.041425500","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.044824800","929","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.044824800","622","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.044824800","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.044824800","182","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.044824800","1275","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.044894500","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.048102500","943","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.048102500","608","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.048102500","1490","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.048102500","196","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.048102500","1261","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.048170000","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.050855900","957","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.050931200","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.070227800","54","192.168.0.30","69.48.218.2",,,"54631","443"
"1769403484.072341800","5798","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.072408300","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.076890000","5798","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.076947800","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.081734000","8670","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.081734000","147","140.82.113.21","192.168.0.30",,,"443","60651"
"1769403484.081807300","54","192.168.0.30","140.82.113.21",,,"60651","443"
"1769403484.083903200","1027","140.82.113.21","192.168.0.30",,,"443","60651"
